municipio,tipo_vivienda,habitaciones,metros_cuadrados,aseos,planta,garaje,zona_centro,ascensor,piscina,reformado,terraza,aire_acondicionado,precio
2,0,7.0,240.0,3.0,4.0,0,0,0,0,0,0,0,185000.0
3,5,3.0,44.0,2.0,3.0,0,1,0,0,0,0,0,30700.0
3,5,3.0,63.0,2.0,3.0,0,0,0,0,0,0,0,132000.0
3,5,2.0,67.0,2.0,2.0,0,1,0,0,0,0,0,27335.0
0,5,3.0,112.0,2.0,2.0,0,0,0,0,0,0,0,190000.0
2,0,3.0,240.0,2.0,4.0,0,0,0,0,0,0,0,185000.0
3,2,4.0,275.0,2.0,0.0,0,0,0,0,0,0,0,280000.0
2,5,4.0,113.0,2.0,1.0,0,0,0,0,0,0,0,149990.0
1,5,3.0,94.0,2.0,3.0,0,1,0,0,0,0,0,295000.0
3,5,3.0,89.0,2.0,3.0,0,0,0,0,0,0,0,82000.0
3,0,4.0,599.0,2.0,4.0,0,1,0,0,0,0,0,350000.0
2,5,3.0,103.0,2.0,3.0,0,0,0,0,0,0,0,170000.0
2,5,3.0,108.0,2.0,1.0,0,0,0,0,0,0,0,200000.0
3,0,6.0,334.0,2.0,4.0,0,0,0,0,0,0,0,790000.0
2,0,4.0,110.0,2.0,4.0,0,0,0,0,0,0,0,330000.0
2,0,2.0,240.0,2.0,4.0,0,0,0,0,0,0,0,125000.0
1,5,3.0,114.0,3.0,4.0,0,1,0,0,0,0,0,254000.0
3,2,4.0,540.0,3.0,0.0,0,0,0,0,0,0,0,1490000.0
2,5,3.0,158.0,2.0,3.0,0,0,0,0,0,0,0,190000.0
3,5,3.0,58.0,2.0,3.0,0,0,0,0,0,0,0,76000.0
3,0,4.0,189.0,2.0,4.0,0,0,0,0,0,0,0,429000.0
1,5,3.0,107.0,2.0,2.0,0,0,0,0,0,0,0,187000.0
2,5,3.0,112.0,2.0,3.0,0,0,0,0,0,0,0,189900.0
3,5,3.0,115.0,2.0,9.0,0,0,0,0,0,0,0,277000.0
3,5,3.0,129.0,2.0,1.0,0,0,0,0,0,0,0,185000.0
3,0,3.0,224.0,2.0,4.0,0,1,0,0,0,0,0,310000.0
3,5,3.0,86.0,1.0,1.0,0,0,0,0,0,0,0,62000.0
3,5,3.0,88.0,2.0,3.0,0,1,0,0,0,0,0,244000.0
2,0,2.0,90.0,2.0,4.0,0,0,0,0,0,0,0,189000.0
3,5,3.0,85.0,2.0,3.0,0,1,0,0,0,0,0,149000.0
2,5,3.0,93.0,2.0,2.0,0,0,0,0,0,0,0,175000.0
1,2,4.0,300.0,2.0,0.0,0,1,0,0,0,0,0,480000.0
3,5,4.0,136.0,2.0,3.0,0,0,0,0,0,0,0,175000.0
3,5,3.0,128.0,2.0,1.0,0,0,0,0,0,0,0,299000.0
1,5,3.0,106.0,2.0,6.0,0,1,0,0,0,0,0,222000.0
2,5,3.0,113.0,2.0,3.0,0,0,0,0,0,0,0,189900.0
1,0,4.0,175.0,3.0,4.0,0,0,0,0,0,0,0,280000.0
3,0,4.0,325.0,3.0,4.0,0,0,0,0,0,0,0,538000.0
2,0,4.0,322.0,2.0,4.0,0,0,0,0,0,0,0,300000.0
2,0,5.0,300.0,2.0,4.0,0,0,0,0,0,0,0,300000.0
3,5,3.0,56.0,2.0,3.0,0,1,0,0,0,0,0,54000.0
2,5,3.0,105.0,2.0,1.0,0,0,0,0,0,0,0,249000.0
2,0,3.0,142.0,2.0,4.0,0,0,0,0,0,0,0,285000.0
1,5,4.0,73.0,2.0,3.0,0,1,0,0,0,0,0,114000.0
1,5,4.0,122.0,2.0,1.0,0,1,0,0,0,0,0,146000.0
1,5,1.0,58.0,2.0,4.0,0,1,0,0,0,0,0,120000.0
3,2,5.0,550.0,4.0,0.0,0,0,0,0,0,0,0,1290000.0
1,0,4.0,264.0,2.0,4.0,0,1,0,0,0,0,0,379000.0
3,0,4.0,193.0,2.0,4.0,0,1,0,0,0,0,0,189000.0
1,5,2.0,81.0,2.0,3.0,0,1,0,0,0,0,0,280000.0
3,2,4.0,242.0,3.0,0.0,0,0,0,0,0,0,0,510000.0
2,2,4.0,126.0,2.0,0.0,0,0,0,0,0,0,0,85000.0
1,5,3.0,75.0,2.0,3.0,0,1,0,0,0,0,0,137000.0
1,5,3.0,58.0,2.0,3.0,0,1,0,0,0,0,0,220000.0
